航班日期,航班号,机型,起飞/到达,机位,计划时间,实际时间,实际上轮挡,计划起飞时间,实际起飞时间
2021/7/24,CA1062,B744,A,317,2021/7/24 3:20,2021/7/24 6:30,2021/7/24 6:34,2021/7/24 2:30,2021/7/24 5:40
2021/7/24,MU7462,B77W,A,316,2021/7/24 4:00,2021/7/24 6:09,2021/7/24 6:12,2021/7/24 3:10,2021/7/24 5:19
2021/7/24,XJ760,A333,A,63,2021/7/24 4:20,2021/7/24 3:53,2021/7/24 4:10,2021/7/24 3:30,2021/7/24 3:03
2021/7/24,HU702,A330,A,619,2021/7/24 5:35,2021/7/24 5:41,2021/7/24 5:55,2021/7/24 4:45,2021/7/24 4:51
2021/7/24,CX056,B748,A,314,2021/7/24 5:50,2021/7/24 5:46,2021/7/24 5:50,2021/7/24 5:00,2021/7/24 4:56
2021/7/24,FM7032,B789,A,209,2021/7/24 5:55,2021/7/24 5:30,2021/7/24 5:37,2021/7/24 5:05,2021/7/24 4:40
2021/7/24,MU780,B789,A,19,2021/7/24 5:55,2021/7/24 5:28,2021/7/24 5:33,2021/7/24 5:05,2021/7/24 4:38
2021/7/24,5Y8143,B744,A,322,2021/7/24 6:00,2021/7/24 5:35,2021/7/24 5:42,2021/7/24 5:10,2021/7/24 4:45
2021/7/24,PO997,B748,A,338,2021/7/24 6:30,2021/7/24 6:32,2021/7/24 6:40,2021/7/24 5:40,2021/7/24 5:42
2021/7/24,MU232,A332,A,22,2021/7/24 6:30,2021/7/24 6:42,2021/7/24 7:22,2021/7/24 5:40,2021/7/24 5:52
2021/7/24,KD6275,B744,A,304,2021/7/24 6:35,2021/7/24 6:44,2021/7/24 6:56,2021/7/24 5:45,2021/7/24 5:54
2021/7/24,AC025,B77W,A,67,2021/7/24 6:40,2021/7/24 6:01,2021/7/24 6:15,2021/7/24 5:50,2021/7/24 5:11
2021/7/24,CZ462,B772,A,337,2021/7/24 6:50,2021/7/24 7:27,2021/7/24 7:41,2021/7/24 6:00,2021/7/24 6:37
2021/7/24,MU7554,A332,A,20,2021/7/24 6:55,2021/7/24 6:12,2021/7/24 6:20,2021/7/24 6:05,2021/7/24 5:22
2021/7/24,HO1358,A321,A,87,2021/7/24 7:00,2021/7/24 6:35,2021/7/24 6:54,2021/7/24 6:10,2021/7/24 5:45
2021/7/24,GA894,B77W,A,83,2021/7/24 7:05,2021/7/24 6:52,2021/7/24 7:13,2021/7/24 6:15,2021/7/24 6:02
2021/7/24,MU5326,A320,A,131,2021/7/24 7:20,2021/7/24 7:13,2021/7/24 7:45,2021/7/24 6:30,2021/7/24 6:23
2021/7/24,MU7548,B77W,A,303,2021/7/24 7:40,2021/7/24 7:19,2021/7/24 7:26,2021/7/24 6:50,2021/7/24 6:29
2021/7/24,HO1244,A321,A,88,2021/7/24 7:55,2021/7/24 7:58,2021/7/24 8:13,2021/7/24 7:05,2021/7/24 7:08
2021/7/24,MU7044,A332,A,508,2021/7/24 7:55,2021/7/24 7:11,2021/7/24 7:15,2021/7/24 7:05,2021/7/24 6:21
2021/7/24,9C6108,A320,A,163,2021/7/24 7:55,2021/7/24 7:57,2021/7/24 8:17,2021/7/24 7:05,2021/7/24 7:07
2021/7/24,MU5573,A320,A,4,2021/7/24 8:15,2021/7/24 7:41,2021/7/24 8:04,2021/7/24 7:25,2021/7/24 6:51
2021/7/24,9C6686,A320,A,182,2021/7/24 8:30,2021/7/24 12:38,2021/7/24 12:54,2021/7/24 7:40,2021/7/24 11:48
2021/7/24,FM9526,B738,A,122,2021/7/24 8:45,2021/7/24 12:27,2021/7/24 12:42,2021/7/24 7:55,2021/7/24 11:37
2021/7/24,MU6364,A320,A,144,2021/7/24 8:55,2021/7/24 9:38,2021/7/24 9:53,2021/7/24 8:05,2021/7/24 8:48
2021/7/24,HO128V,A321,A,93,2021/7/24 9:00,2021/7/24 9:30,2021/7/24 9:54,2021/7/24 8:10,2021/7/24 8:40
2021/7/24,MU5502,A20N,A,135,2021/7/24 9:05,2021/7/24 9:47,2021/7/24 10:07,2021/7/24 8:15,2021/7/24 8:57
2021/7/24,9C681R,A320,A,171,2021/7/24 9:10,2021/7/24 9:31,2021/7/24 9:43,2021/7/24 8:20,2021/7/24 8:41
2021/7/24,MU2523,B738,A,113,2021/7/24 9:15,2021/7/24 9:18,2021/7/24 9:32,2021/7/24 8:25,2021/7/24 8:28
2021/7/24,HO114X,A321,A,90,2021/7/24 9:15,2021/7/24 9:22,2021/7/24 9:41,2021/7/24 8:25,2021/7/24 8:32
2021/7/24,MU678Z,A320,A,551,2021/7/24 9:20,2021/7/24 9:52,2021/7/24 10:06,2021/7/24 8:30,2021/7/24 9:02
2021/7/24,MU6470,A320,A,123,2021/7/24 9:35,2021/7/24 10:05,2021/7/24 10:24,2021/7/24 8:45,2021/7/24 9:15
2021/7/24,MU5332,A321,A,142,2021/7/24 9:35,2021/7/24 9:49,2021/7/24 10:05,2021/7/24 8:45,2021/7/24 8:59
2021/7/24,MU5662,A321,A,139,2021/7/24 9:35,2021/7/24 9:41,2021/7/24 10:02,2021/7/24 8:45,2021/7/24 8:51
2021/7/24,CZ6521,A321,A,176,2021/7/24 9:35,2021/7/24 14:01,2021/7/24 14:15,2021/7/24 8:45,2021/7/24 13:11
2021/7/24,FM9322,B738,A,134,2021/7/24 9:35,2021/7/24 9:43,2021/7/24 10:04,2021/7/24 8:45,2021/7/24 8:53
2021/7/24,MU5183,A321,A,1,2021/7/24 9:40,2021/7/24 9:54,2021/7/24 10:06,2021/7/24 8:50,2021/7/24 9:04
2021/7/24,FM9382,B738,A,147,2021/7/24 9:40,2021/7/24 9:35,2021/7/24 9:52,2021/7/24 8:50,2021/7/24 8:45
2021/7/24,MU9643,A320,A,6,2021/7/24 9:45,2021/7/24 9:59,2021/7/24 10:16,2021/7/24 8:55,2021/7/24 9:09
2021/7/24,MU5424,A321,A,109,2021/7/24 9:45,2021/7/24 10:24,2021/7/24 10:42,2021/7/24 8:55,2021/7/24 9:34
